field_id,index,mnemonic,description,EQSdisp,EQSscreen,BQL,env,soc,gov,esgo,fr_bbggei,fr_eet,fr_eutax,fr_sdgs,fr_sfdr,fr_tcfd,source,issue1,issue2,theme1,theme2,is_esg,esgd,field_pop_rank,freq,bqlc_y2021,bqlc_y2020,bqlc_y2019,bqlc_y2018,bqlc_freq
ES029,20510,NUCLEAR_%_ENERGY,Nuclear % of Total Energy Production,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyProduction,,Energy,,True,True,605.0,Yearly,33.0,49.0,46.0,45.0,Yearly
ES030,20511,SOLAR_%_ENERGY,Solar % of Total Energy Production,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyProduction,,Energy,,True,True,587.0,Yearly,117.0,122.0,110.0,95.0,Yearly
ES031,20512,PHONES_RECYCLED,Phones Recycled,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,513.0,Yearly,21.0,20.0,20.0,16.0,Yearly
ES032,20513,NUM_ENVIRON_FINES,Number of Environmental Fines,True,False,True,True,False,False,False,False,False,False,True,False,True,BLP,EcologicalImpact,,NaturalCapital,,True,True,141.0,Yearly,2131.0,2128.0,1976.0,1657.0,Yearly
ES033,20514,ENVIRON_FINES_AMT,Amount of Environmental Fines,False,True,True,True,False,False,False,False,False,False,True,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,133.0,Yearly,2126.0,2169.0,2027.0,1705.0,Yearly
ES034,20515,ISO_14001_SITES,ISO 14001 Certified Sites,True,False,True,True,False,False,False,False,False,False,False,False,True,BLP,,,,,True,True,348.0,Yearly,1105.0,1254.0,1208.0,1133.0,Yearly
ES035,20516,ENERGY_EFFIC_POLICY,Energy Efficiency Policy,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyManagement,,Energy,,True,True,89.0,Yearly,10947.0,13628.0,13400.0,12449.0,Yearly
ES036,20517,EMISSION_REDUCTION,Emissions Reduction Initiatives,False,True,True,True,False,False,False,False,False,False,True,True,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,67.0,Yearly,10927.0,13625.0,13398.0,12448.0,Yearly
ES037,20518,ENVIRON_SUPPLY_MGT,Environmental Supply Chain Management,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,68.0,Yearly,10895.0,13625.0,13398.0,12448.0,Yearly
ES038,20519,GREEN_BUILDING,Green Building Policy,False,True,True,True,False,False,False,False,False,False,True,False,True,BLP,,,Energy,,True,True,104.0,Yearly,10804.0,13621.0,13394.0,12446.0,Yearly
ES039,20520,WASTE_REDUCTION,Waste Reduction Policy,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,WasteManagement,,NaturalCapital,,True,True,106.0,Yearly,10920.0,13627.0,13400.0,12448.0,Yearly
ES040,20521,SUSTAIN_PACKAGING,Sustainable Packaging,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,179.0,Yearly,10804.0,13623.0,13396.0,12448.0,Yearly
ES041,20522,ENVIRON_QUAL_MGT,Environmental Quality Management  Policy,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EcologicalImpact,,NaturalCapital,,True,True,155.0,Yearly,10903.0,13627.0,13399.0,12448.0,Yearly
ES042,20523,CLIMATE_CHG_PRODS,New Products - Climate Change,False,True,True,True,False,False,False,False,False,False,True,False,True,BLP,GHGEmissionsManagement,SustainableProduct,ClimateChange,ValueChain,True,True,162.0,Yearly,10786.0,13617.0,13395.0,12446.0,Yearly
ES043,20524,NUMBER_EMPLOYEES_CSR,Number of Employees - CSR,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,50.0,Yearly,10849.0,13297.0,13056.0,12103.0,Yearly
ES044,20525,EMPLOYEE_TURNOVER_PCT,Employee Turnover Pct,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,34.0,Yearly,2640.0,3190.0,2849.0,2407.0,Yearly
ES045,20526,PCT_EMPLOYEES_UNIONIZED,Pct Employees Unionized,False,True,True,False,True,False,False,True,False,False,False,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,73.0,Yearly,4415.0,5492.0,5268.0,4875.0,Yearly
ES046,20527,PCT_WOMEN_MGT,Pct Women in Management,False,True,True,False,True,False,False,True,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,33.0,Yearly,2338.0,2763.0,2346.0,1946.0,Yearly
ES047,20528,PCT_WOMEN_EMPLOYEES,Pct Women in Workforce,False,True,True,False,True,False,False,True,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,18.0,Yearly,5585.0,6594.0,5757.0,4914.0,Yearly
ES048,20529,PCT_MINORITY_MGT,Pct Minorities in Management,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,134.0,Yearly,329.0,365.0,241.0,191.0,Yearly
ES049,20530,PCT_MINORITY_EMPLOYEES,Pct Minorities in Workforce,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,126.0,Yearly,1063.0,1182.0,830.0,659.0,Yearly
ES050,20531,WORK_ACCIDENTS_EMPLOYEES,Workforce Accidents - Employees,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,275.0,Yearly,1779.0,2192.0,1987.0,1713.0,Yearly
ES051,20532,LOST_TIME_ACCIDENTS,Lost Time from Accidents,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,473.0,Yearly,954.0,1049.0,974.0,816.0,Yearly
ES052,20533,FATALITIES_CONTRACTORS,Fatalities - Contractors,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,215.0,Yearly,1215.0,1449.0,1306.0,1126.0,Yearly
ES053,20534,FATALITIES_EMPLOYEES,Fatalities - Employees,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,177.0,Yearly,2641.0,3110.0,2786.0,2297.0,Yearly
ES054,20535,FATALITIES_TOTAL,Fatalities - Total,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,92.0,Yearly,1354.0,1597.0,1451.0,1270.0,Yearly
ES055,20536,COMMUNITY_SPENDING,Community Spending,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,CommunityRights&Relations,,Community&Customers,,True,True,109.0,Yearly,4228.0,4987.0,4695.0,4317.0,Yearly
ES056,20537,INVESTMENTS_IN_SUSTAINABILITY,Investments in Operational Sustainability,False,True,True,False,False,False,True,False,False,False,True,False,True,BLP,,,,,True,True,223.0,Yearly,729.0,875.0,851.0,828.0,Yearly
ES057,20538,HEALTH_SAFETY_POLICY,Health and Safety Policy,False,True,True,False,True,False,False,False,True,False,True,True,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,66.0,Yearly,11029.0,13629.0,13402.0,12451.0,Yearly
ES058,20539,EQUAL_OPPORTUNITY_POLICY,Equal Opportunity Policy,False,True,True,False,True,False,False,False,True,False,True,True,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,78.0,Yearly,11000.0,13625.0,13401.0,12450.0,Yearly
ES059,20540,HUMAN_RIGHTS_POLICY,Human Rights Policy,False,True,True,False,True,False,False,False,True,False,True,True,False,BLP,CommunityRights&Relations,,Community&Customers,ModernSlavery,True,True,51.0,Yearly,10981.0,13627.0,13402.0,12449.0,Yearly
ES061,20541,BOARD_SIZE,Size of the Board,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardOrganization,,BoardComposition,,True,True,29.0,Yearly,11752.0,13152.0,13054.0,12395.0,Yearly
ES062,20542,INDEPENDENT_DIRECTORS,Number of Independent Directors,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,Independence,,BoardComposition,,True,True,59.0,Yearly,12386.0,13140.0,12868.0,11965.0,Yearly
ES063,20543,PCT_INDEPENDENT_DIRECTORS,Pct Independent Directors,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,Independence,,BoardComposition,,True,True,13.0,Yearly,12364.0,13116.0,12845.0,11953.0,Yearly
ES064,20544,BOARD_DURATION,Board Duration (Years),True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,Refreshment,,BoardComposition,,True,True,124.0,Yearly,11866.0,12639.0,12417.0,11589.0,Yearly
ES065,20545,BOARD_MEETINGS_PER_YR,Number of Board Meetings for the Year,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardOrganization,,BoardComposition,,True,True,102.0,Yearly,12110.0,12811.0,12562.0,11672.0,Yearly
ES066,20546,BOARD_MEETING_ATTENDANCE_PCT,Board Meeting Attendance Pct,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardOrganization,,BoardComposition,,True,True,72.0,Yearly,9798.0,9720.0,9341.0,8420.0,Yearly
ES067,20547,POLITICAL_DONATIONS,Political Donations,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Ethics&Compliance,,BusinessPractices,,True,True,195.0,Yearly,1150.0,1340.0,1215.0,1038.0,Yearly
ES068,20548,TRAINING_POLICY,Training Policy,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,97.0,Yearly,11011.0,13628.0,13402.0,12451.0,Yearly
ES069,20549,ETHICS_POLICY,Business Ethics Policy,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Ethics&Compliance,,BusinessPractices,,True,True,69.0,Yearly,11040.0,13627.0,13401.0,12451.0,Yearly
ES070,20550,FAIR_REMUNERATION_POLICY,Fair Remuneration Policy,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,119.0,Yearly,10813.0,13620.0,13398.0,12449.0,Yearly
ES071,20551,CLIMATE_CHG_POLICY,Climate Change Policy,False,True,True,True,False,False,False,False,False,False,True,False,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,46.0,Yearly,10910.0,13628.0,13399.0,12449.0,Yearly
ES072,20552,GRI_COMPLIANCE,GRI Criteria Compliance,False,True,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,192.0,Yearly,10794.0,13622.0,13396.0,12450.0,Yearly
ES073,20553,VERIFICATION_TYPE,Verification Type,False,True,True,True,False,False,False,False,False,True,False,False,False,BLP,,,,,True,True,64.0,Yearly,10805.0,13622.0,13398.0,12448.0,Yearly
ES074,20554,PERCENT_OF_DISCLOSURE,Percent of Disclosure,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,695.0,Yearly,145.0,200.0,188.0,164.0,Yearly
ES076,20555,GHG_SCOPE_1,GHG Scope 1,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,15.0,Yearly,3701.0,4451.0,3945.0,3184.0,Yearly
ES077,20556,GHG_SCOPE_2,GHG Scope 2,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,EnergyManagement,GHGEmissionsManagement,ClimateChange,Energy,True,True,19.0,Yearly,3604.0,4355.0,3838.0,3106.0,Yearly
ES078,20557,GHG_SCOPE_3,GHG Scope 3,False,True,True,True,False,False,False,False,True,False,False,True,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,28.0,Yearly,2505.0,2840.0,2452.0,1961.0,Yearly
ES079,20558,SULPHUR_OXIDE_EMISSIONS,Sulphur Oxide Emissions,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,AirQuality,,NaturalCapital,,True,True,452.0,Yearly,771.0,989.0,903.0,800.0,Yearly
ES080,20559,ELECTRICITY_USED,Electricity Used,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyManagement,,Energy,,True,True,172.0,Yearly,3547.0,4502.0,4171.0,3552.0,Yearly
ES081,20560,TOTAL_WATER_DISCHARGED,Total Water Discharged,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,199.0,Yearly,1380.0,1712.0,1626.0,1432.0,Yearly
ES082,20561,WATER_PER_UNIT_OF_PROD,Water per Unit of Production,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,WaterManagement,,NaturalCapital,,True,True,183.0,Yearly,471.0,588.0,600.0,547.0,Yearly
ES083,20562,AMOUNT_OF_SPILLS,Amount of Spills,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,624.0,Yearly,256.0,322.0,279.0,228.0,Yearly
ES084,20563,NUMBER_OF_SITES,Number of Sites,False,True,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,461.0,Yearly,2935.0,3567.0,3351.0,3040.0,Yearly
ES085,20564,PCT_SITES_CERTIFIED,Pct Sites Certified,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,,,,,True,True,533.0,Yearly,640.0,743.0,694.0,629.0,Yearly
ES086,20565,ENVIRONMENTAL_ACCTG_COST,Environmental Accounting Cost,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,,,NaturalCapital,,True,True,414.0,Yearly,609.0,825.0,852.0,855.0,Yearly
ES087,20566,SUST_ESG_ASSETS_UNDER_MGMT,Sustainable/ESG Assets Under Management,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,ProductQuality&Safety,,Community&Customers,,True,True,717.0,Yearly,117.0,114.0,91.0,76.0,Yearly
ES088,20567,BIODIVERSITY_POLICY,Biodiversity Policy,False,True,True,True,False,False,False,False,False,False,True,True,True,BLP,EcologicalImpact,,NaturalCapital,,True,True,70.0,Yearly,10828.0,13622.0,13397.0,12446.0,Yearly
ES089,20568,UN_GLOBAL_COMPACT_SIGNATORY,UN Global Compact Signatory,False,True,True,False,False,False,True,True,True,False,True,True,False,BLP,,,,,True,True,32.0,Yearly,10853.0,13598.0,13373.0,12441.0,Yearly
ES090,20569,EMPLOYEE_AVERAGE_AGE,Employee Average Age,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Diversity,,HumanCapital,,True,True,434.0,Yearly,817.0,1174.0,1137.0,963.0,Yearly
ES091,20570,PCT_DISABLED_IN_WORKFORCE,Pct Disabled in Workforce,False,True,True,False,True,False,False,False,False,False,True,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,182.0,Yearly,1219.0,1353.0,1196.0,1054.0,Yearly
ES092,20571,LOST_TIME_INCIDENT_RATE,Lost Time Incident Rate - Employees,False,True,True,False,True,False,False,False,True,False,False,True,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,96.0,Yearly,1771.0,2107.0,1923.0,1700.0,Yearly
ES093,20572,EMPLOYEE_CSR_TRAINING,Employee CSR Training,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,121.0,Yearly,10840.0,13624.0,13399.0,12449.0,Yearly
ES094,20573,EMPLOYEE_TRAINING_COST,Employee Training Cost,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,Labor&EmploymentPractices,,HumanCapital,,True,True,180.0,Yearly,1337.0,1711.0,1637.0,1442.0,Yearly
ES096,20574,PCT_WOMEN_ON_BOARD,% Women on Board,False,True,True,False,False,True,False,True,True,False,True,True,False,BLP,BoardDiversity,,BoardComposition,,True,True,14.0,Yearly,11724.0,13117.0,13017.0,12365.0,Yearly
ES097,20575,BOARD_AVERAGE_AGE,Board Average Age,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardDiversity,,BoardComposition,,True,True,82.0,Yearly,9350.0,10181.0,10030.0,9596.0,Yearly
ES098,20576,BOARD_AGE_LIMIT,Board Age Limit,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardDiversity,,BoardComposition,,True,True,203.0,Yearly,1421.0,1486.0,1449.0,1362.0,Yearly
ES099,20577,CEO_DUALITY,CEO Duality,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,Independence,PayPerformance,BoardComposition,Compensation,True,True,61.0,Yearly,11687.0,13074.0,12974.0,12333.0,Yearly
ES100,20578,ASSURANCE_AUDITOR,Assurance Auditor,True,False,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,107.0,Yearly,291.0,435.0,385.0,397.0,Yearly
ES101,20579,AUDIT_COMMITTEE_MEETINGS,Audit Committee Meetings,False,True,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardCommittees,,BoardComposition,,True,True,166.0,Yearly,11635.0,11933.0,11603.0,10769.0,Yearly
ES103,20580,TOTAL_POWER_GENERATED,Total Power Generated,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyProduction,,Energy,,True,True,290.0,Yearly,306.0,292.0,282.0,214.0,Yearly
ES104,20581,WASTE_SENT_TO_LANDFILLS,Waste Sent to Landfills,False,True,True,True,False,False,False,False,False,False,False,True,False,BLP,WasteManagement,,NaturalCapital,,True,True,257.0,Yearly,1350.0,1608.0,1515.0,1314.0,Yearly
ES105,20582,CLIMATE_CHG_OPPORTUNITIES,Climate Change Opportunities Discussed,False,True,True,True,False,False,False,False,False,False,True,False,True,BLP,ClimateExposure,,ClimateChange,,True,True,187.0,Yearly,10945.0,13626.0,13400.0,12449.0,Yearly
ES106,20583,CLIMATE_RISKS,Risks of Climate Change Discussed,False,True,True,True,False,False,False,False,False,False,True,False,True,BLP,ClimateExposure,,ClimateChange,,True,True,105.0,Yearly,10988.0,13624.0,13397.0,12448.0,Yearly
ES107,20584,COAL_USED,Fuel Used - Coal/Lignite,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,EnergyManagement,,Energy,,True,True,150.0,Yearly,386.0,509.0,499.0,463.0,Yearly
ES108,20585,NAT_GAS_USED,Fuel Used - Natural Gas,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,EnergyManagement,,Energy,,True,True,160.0,Yearly,1931.0,2565.0,2351.0,2035.0,Yearly
ES109,20586,OIL_DIESEL_USED,Fuel Used - Crude Oil/Diesel,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,EnergyManagement,,Energy,,True,True,204.0,Yearly,2117.0,2789.0,2603.0,2262.0,Yearly
ES110,20587,ESG_LINKED_BONUS,Executive Compensation Linked to ESG,False,True,True,False,False,True,False,False,False,False,False,False,True,BLP,IncentiveStructure,,Compensation,,True,True,31.0,Yearly,12760.0,13644.0,13408.0,12459.0,Yearly
ES111,20588,LATEST_PERIOD_END_CSR,Latest Period End Date CSR,False,True,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,222.0,Yearly,12888.0,13742.0,13536.0,12631.0,Yearly
ES112,20589,UN_PRI_SIGNATORY,PRI Signatory,False,True,True,False,False,False,True,False,True,False,False,False,False,BLP,,,,,True,True,136.0,Yearly,1554.0,1756.0,1717.0,1590.0,Yearly
ES114,20590,GRI_CHECKED,Global Reporting Initiatives Checked,False,True,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,442.0,Yearly,10778.0,13625.0,13399.0,12448.0,Yearly
ES115,20591,FATALITIES_THIRD_PARTY,Fatalities - Third Party,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,793.0,Yearly,91.0,89.0,77.0,75.0,Yearly
ES116,20592,SUPPLIERS_AUDITED,Number of Suppliers Audited,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,SocialSupplyChainManagement,,ModernSlavery,SupplyChain,True,True,301.0,Yearly,369.0,401.0,325.0,272.0,Yearly
ES117,20593,SUPPLIER_AUDITS_CONDUCTED,Number of Supplier Audits Conducted,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,SocialSupplyChainManagement,,ModernSlavery,SupplyChain,True,True,287.0,Yearly,230.0,264.0,241.0,210.0,Yearly
ES118,20594,SOCIAL_SUPPLY_CHAIN_MGMT,Social Supply Chain Management,False,True,True,False,True,False,False,False,True,False,True,True,False,BLP,SocialSupplyChainManagement,,ModernSlavery,SupplyChain,True,True,128.0,Yearly,10948.0,13616.0,13390.0,12438.0,Yearly
ES119,20595,SUPPLIER_FACILITIES_AUDITED,Number Supplier Facilities Audited,False,True,True,False,True,False,False,False,False,False,False,False,False,BLP,SocialSupplyChainManagement,,ModernSlavery,SupplyChain,True,True,325.0,Yearly,77.0,77.0,76.0,66.0,Yearly
